x,y,z,sx,sy,sz
1419752.92,9410599.76,-141.14,0.5166,0.5132,0.9572
1419742.37,9410592.31,-137.24,0.5237,0.5273,0.9727
1419734.16,9410640.69,-129.49,0.5071,0.5654,0.9608
1419731.14,9410635.90,-129.71,0.5091,0.5372,0.9591
1419758.10,9410579.40,-132.26,0.5195,0.5208,0.9606
1419737.16,9410632.14,-134.06,0.5274,0.9826,1.0821
1419753.29,9410660.92,-121.15,0.5319,0.8868,0.9697
1419763.04,9410615.17,-137.70,0.5182,0.5263,0.9601
1419859.00,9410661.06,-138.48,2.9128,2.2092,1.4029
1419728.90,9410572.48,-94.55,0.5209,0.5254,0.9644
1419857.31,9410662.05,-121.55,0.5163,0.4962,0.9417
1419866.95,9410680.93,-124.34,0.5197,0.4997,0.9435
1419755.18,9410595.73,-130.70,0.5113,0.5100,0.9545
1419808.27,9410645.27,-155.63,0.5408,0.5295,0.9564
1419834.70,9410661.32,-138.86,0.5524,0.5274,0.9458
1419734.64,9410610.22,-118.42,0.5089,0.5078,0.9553
1419785.41,9410671.21,-170.63,0.5395,0.5693,0.9737
1419832.03,9410667.35,-140.86,0.5814,0.5661,0.9504
1419753.76,9410598.66,-138.70,0.5153,0.5124,0.9567
1419755.00,9410601.17,-134.95,0.5125,0.5098,0.9555
1419768.14,9410608.78,-137.75,0.5129,0.5079,0.9543
1419833.34,9410671.98,-137.92,0.6734,0.6454,0.9606
1419778.98,9410652.66,-136.78,0.5250,0.5614,0.9538
1419775.21,9410642.94,-133.87,0.5363,0.5782,0.9600
1419764.99,9410591.29,-140.71,0.5197,0.5153,0.9602
1419829.21,9410644.71,-135.05,0.8372,0.6782,0.9856
1419787.47,9410661.53,-131.76,0.5496,0.6098,0.9530
1419733.59,9410620.95,-135.46,0.5145,0.5218,0.9632
1419734.92,9410621.94,-136.50,0.5141,0.5151,0.9600
1419746.51,9410589.83,-124.11,0.5137,0.5137,0.9573
1419780.62,9410664.65,-128.73,0.5252,0.5888,0.9477
1419770.52,9410632.78,-143.20,0.5456,0.5872,0.9806
1419797.34,9410659.28,-134.37,0.5533,0.5789,0.9509
1419802.80,9410642.60,-136.81,1.3175,1.2386,1.2044
1419817.06,9410645.50,-141.06,0.5802,0.5449,0.9553
1419791.59,9410632.33,-138.78,0.5319,0.5205,0.9526
1419742.04,9410611.97,-105.46,0.5011,0.5033,0.9496
1419760.35,9410657.48,-120.25,0.5084,0.6058,0.9483
1419741.69,9410612.05,-138.63,0.5153,0.5123,0.9589
1419760.06,9410647.43,-167.39,0.5344,0.5791,0.9955
1419799.16,9410644.76,-134.43,0.5307,0.5242,0.9463
1419824.29,9410655.34,-140.92,1.2626,1.1201,1.1181
1419773.85,9410650.44,-155.92,0.5823,0.6792,1.0308
1419767.87,9410617.46,-131.15,0.5346,0.5392,0.9650
1419759.88,9410658.02,-127.07,0.5408,0.7700,0.9748
1419768.25,9410601.75,-156.33,0.5260,0.5181,0.9638
1419795.17,9410650.08,-136.07,0.5583,0.5717,0.9551
1419770.07,9410582.56,-133.81,0.5172,0.5164,0.9579
1419767.37,9410582.58,-135.15,0.5170,0.5174,0.9580
1419745.82,9410608.74,-124.24,0.5079,0.5077,0.9544
1419768.03,9410649.61,-137.58,0.5119,0.5440,0.9537
1419828.16,9410640.09,-133.16,0.5748,0.4949,0.9516
1419788.78,9410621.25,-138.23,0.5058,0.4945,0.9480
1419787.33,9410618.52,-138.40,0.5019,0.4956,0.9470
1419782.22,9410636.01,-138.68,0.4965,0.4899,0.9435
1419791.03,9410623.34,-138.48,0.5021,0.4934,0.9459
1420229.83,9410777.72,-260.36,15.7462,5.5409,5.7589
1419781.38,9410643.80,-138.78,0.5031,0.4917,0.9478
1419764.09,9410636.75,-130.29,0.4967,0.4908,0.9455
1419944.93,9410747.44,-134.16,0.9866,0.7576,1.0090
1419786.17,9410616.84,-138.45,0.4995,0.4964,0.9459
1419779.70,9410626.65,-138.72,0.5102,0.4947,0.9538
1419772.93,9410624.88,-138.80,0.5118,0.4971,0.9558
1419774.74,9410651.68,-132.88,0.5561,0.5437,0.9799
1419770.48,9410633.41,-139.09,0.5214,0.5018,0.9656
1419769.47,9410647.75,-139.26,0.5025,0.4956,0.9493
1419751.16,9410627.02,-110.96,0.4935,0.4900,0.9447
1419770.80,9410650.84,-139.09,0.5349,0.5287,0.9784
1420119.99,9410952.83,-396.81,2.8302,2.5970,2.5597
1419757.03,9410614.63,-97.65,0.4902,0.4908,0.9435
1420401.93,9410701.41,-413.21,2.0071,1.2437,1.9029
1419829.87,9410645.48,-136.18,0.5221,0.4884,0.9449
1419940.30,9410750.07,-132.49,1.2701,0.9403,1.0251
1419962.12,9410778.16,-130.07,5.8315,4.1706,1.5677
1420036.54,9410812.90,-196.82,2.4417,1.6641,1.4098
1419840.91,9410671.97,-137.36,0.5068,0.4890,0.9417
1419918.33,9410707.41,-130.63,1.6440,0.9082,1.0401
1419778.57,9410618.85,-138.65,0.5016,0.4966,0.9479
1419787.46,9410609.55,-138.18,0.5376,0.5020,0.9686
1419837.26,9410661.44,-131.70,0.5728,0.4957,0.9481
1419886.88,9410738.15,-116.99,1.1858,0.9827,0.9783
1419798.97,9410669.54,-124.03,0.5380,0.5143,0.9459
1419793.75,9410643.74,-138.48,0.4961,0.4871,0.9430
1420049.71,9410793.87,-124.32,7.5500,4.2795,1.4451
1419797.72,9410625.60,-138.17,0.5011,0.4916,0.9460
1419822.89,9410624.64,-135.24,0.6741,0.4920,0.9801
1419779.89,9410614.27,-123.82,0.4929,0.4926,0.9434
1419771.82,9410614.13,-112.23,0.4898,0.4906,0.9423
1419833.66,9410664.24,-137.32,0.5156,0.4885,0.9433
1419873.87,9410687.07,-135.09,0.8815,0.6043,0.9822
1419783.74,9410626.90,-138.61,0.5044,0.4927,0.9490
1419807.55,9410650.19,-145.08,0.5380,0.4956,0.9574
1420024.38,9410805.57,-128.54,15.1918,10.3255,2.7040
1420060.50,9410846.92,-133.42,20.3659,14.9118,3.4502
1419819.02,9410620.99,-137.45,0.4955,0.4927,0.9437
1419931.50,9410711.83,-130.82,0.8713,0.6227,0.9894
1419872.35,9410619.15,-129.57,1.4473,0.5076,1.0748
1420052.84,9410722.67,-126.28,1.7798,0.8222,1.1061
1419845.77,9410602.59,-126.04,0.8533,0.5308,0.9950
1419885.79,9410592.36,-123.69,0.8313,0.5429,0.9841
1419888.00,9410592.95,-122.38,3.1769,0.9155,1.2745
1419888.97,9410590.39,-125.50,0.7991,0.5434,0.9847
1419904.23,9410580.64,-126.92,1.5316,0.6879,1.0562
1419872.02,9410585.04,-127.46,0.6345,0.5338,0.9729
1420077.65,9410665.85,-112.97,1.4024,0.6443,1.1173
1420014.10,9410521.89,-117.15,3.3829,1.4703,1.1685
1419964.42,9410562.06,-126.34,1.4137,0.6974,1.0594
1419838.80,9410617.28,-133.65,0.5579,0.4955,0.9565
1420052.27,9410603.57,-112.57,6.8087,0.8061,1.2531
1419803.66,9410619.71,-137.91,0.5086,0.4939,0.9508
1419873.74,9410566.15,-128.10,0.7055,0.5831,0.9875
1419870.45,9410572.36,-129.28,0.5911,0.5433,0.9750
1419997.52,9410536.18,-110.09,1.5809,0.8159,1.0815
1419991.95,9410584.60,-121.96,2.5302,0.7207,1.1068
1419981.25,9410647.44,-128.51,0.6700,0.5498,1.0175
1419910.88,9410564.05,-131.78,1.6804,0.8256,1.0930
1419818.18,9410617.69,-137.41,0.5428,0.4963,0.9630
1420086.23,9410662.77,-115.66,11.1237,1.3802,1.5175
1419813.88,9410660.41,-138.18,0.4995,0.4861,0.9427
1419974.04,9410585.33,-123.07,3.1639,0.8089,1.1529
1419954.63,9410615.00,-125.58,3.6732,0.5849,1.2447
1419802.50,9410613.17,-133.20,0.5026,0.4951,0.9470
1419786.04,9410616.68,-118.82,0.4877,0.4890,0.9409
1419969.63,9410531.93,-123.75,1.2386,0.7667,1.0681
1419796.43,9410635.83,-138.34,0.4929,0.4877,0.9417
1419812.65,9410616.15,-136.34,0.5018,0.4946,0.9466
1419829.31,9410626.05,-130.01,0.5112,0.4881,0.9453
1419839.37,9410618.94,-128.62,0.5228,0.4924,0.9491
1419813.54,9410656.39,-138.17,0.5272,0.4945,0.9568
1419901.60,9410619.82,-122.58,2.3835,0.5191,1.1212
1419816.99,9410642.81,-137.73,0.4996,0.4856,0.9426
1419817.36,9410643.09,-137.75,0.4917,0.4850,0.9403
1419797.91,9410623.75,-136.66,0.4954,0.4914,0.9438
1419896.21,9410604.81,-127.31,1.6286,0.5636,1.0635
1420046.63,9410621.16,-121.46,9.0191,0.6390,1.5588
1419997.62,9410606.06,-115.79,3.3917,0.6361,1.1166
1419825.24,9410677.96,-157.09,0.5335,0.5086,0.9599
1419835.71,9410582.96,-135.68,0.5268,0.5206,0.9604
1419820.28,9410591.98,-126.84,0.5083,0.5073,0.9513
1419835.80,9410584.59,-128.23,0.5227,0.5162,0.9572
1419844.05,9410588.64,-132.19,0.5389,0.5172,0.9603
1419904.02,9410627.75,-125.13,2.7404,0.5103,1.2131
1420056.21,9410752.08,-124.96,1.0054,0.7094,1.0921
1419823.19,9410661.80,-137.87,0.4878,0.4825,0.9384
1419882.17,9410621.48,-174.88,0.5489,0.5264,0.9744
1419853.02,9410652.04,-132.03,0.5112,0.4862,0.9444
1419822.41,9410649.91,-137.78,0.4951,0.4844,0.9409
1419809.39,9410635.37,-129.87,0.4889,0.4838,0.9402
1419801.22,9410662.71,-135.92,0.4863,0.4817,0.9380
1419801.47,9410664.20,-134.83,0.4860,0.4818,0.9381
1419819.81,9410674.18,-135.88,0.5047,0.4955,0.9456
1419865.86,9410614.75,-127.64,1.8925,0.5508,1.2237
1419883.71,9410611.01,-125.85,0.7151,0.5108,0.9747
1419908.81,9410710.28,-129.73,1.0570,0.7380,1.0025
1419871.08,9410700.16,-133.62,2.5205,1.7855,1.4774
1419881.97,9410704.66,-132.26,1.0726,0.8054,1.0242
1419870.24,9410699.58,-134.33,1.2078,0.9104,1.0784
1419942.16,9410603.40,-123.66,2.7280,0.6495,1.1510
1419827.07,9410669.39,-137.68,0.5015,0.4882,0.9429
1419899.82,9410613.31,-126.07,3.0072,0.5994,1.3198
1419912.62,9410608.75,-126.28,1.2112,0.5376,1.0206
1419851.87,9410629.99,-135.91,0.5975,0.4926,0.9662
1419831.76,9410629.90,-129.47,0.5120,0.4867,0.9467
1420045.83,9410627.77,-263.51,5.0419,0.7029,3.4111
1419816.65,9410628.23,-135.42,0.6757,0.4903,1.0495
1419917.56,9410603.23,-129.21,4.4131,0.8756,1.5989
1419900.69,9410697.94,-134.63,0.8775,0.6246,0.9915
1419859.28,9410636.14,-134.89,0.9354,0.4979,1.0358
1419829.87,9410630.58,-131.09,0.7031,0.4883,1.0088
1419836.44,9410611.78,-131.41,0.7188,0.5094,1.0035
1419840.14,9410617.31,-131.73,0.5307,0.4948,0.9533
1419868.47,9410620.09,-132.78,0.6494,0.5002,0.9715
1419819.68,9410641.86,-136.06,0.5007,0.4854,0.9449
1419944.19,9410603.30,-125.85,2.0324,0.5993,1.0891
1419826.46,9410660.09,-137.81,0.4878,0.4821,0.9382
1419824.88,9410659.58,-137.83,0.4881,0.4822,0.9384
1419828.26,9410671.40,-133.83,0.5100,0.4927,0.9446
1419820.95,9410642.74,-133.24,0.4978,0.4840,0.9430
1419819.33,9410615.66,-134.03,0.5002,0.4942,0.9469
1419833.87,9410653.61,-134.06,0.5104,0.4857,0.9449
1419795.03,9410658.90,-137.19,0.4872,0.4825,0.9385
1419884.13,9410619.81,-126.01,2.7817,0.5324,1.3384
1419834.47,9410658.74,-131.62,0.5172,0.4875,0.9454
1419807.24,9410649.10,-131.29,0.4867,0.4814,0.9388
1419793.38,9410624.36,-98.84,0.4785,0.4800,0.9360
1419836.45,9410673.41,-133.13,0.5216,0.4964,0.9462
1419850.38,9410683.42,-129.08,0.5459,0.5085,0.9472
1419843.87,9410675.20,-136.23,1.2112,0.8319,1.1806
1419862.38,9410688.84,-134.50,2.1417,1.4127,1.4149
1419819.69,9410674.22,-127.90,0.4928,0.4865,0.9386
1419817.74,9410675.75,-125.41,0.4855,0.4814,0.9358
1419825.07,9410679.27,-128.02,0.4917,0.4853,0.9375
1419828.41,9410656.57,-137.67,0.4896,0.4830,0.9392
1419878.45,9410669.04,-170.97,0.5538,0.5147,0.9693
1419876.17,9410637.74,-158.69,0.5377,0.5082,0.9640
1419928.92,9410742.13,-133.78,1.0024,0.8455,1.0209
1419900.05,9410692.91,-129.85,0.6290,0.5358,0.9676
1419819.27,9410663.33,-138.08,0.4870,0.4818,0.9381
1419824.42,9410654.79,-137.74,0.4890,0.4830,0.9395
1419852.27,9410654.15,-136.93,0.5166,0.4890,0.9494
1419834.32,9410667.61,-137.59,0.4877,0.4819,0.9385
1419817.83,9410660.54,-142.07,0.4931,0.4881,0.9497
1419837.13,9410648.72,-137.22,0.5052,0.4866,0.9479
1419835.04,9410644.93,-132.43,0.4907,0.4836,0.9409
1420058.26,9410911.54,-125.60,1.9247,1.9468,1.1817
1420131.88,9410925.37,-127.36,14.7513,12.4593,2.1846
1419840.70,9410653.40,-143.74,0.4979,0.4880,0.9443
1419796.82,9410666.20,-101.29,0.4700,0.4693,0.9305
1419801.93,9410666.15,-116.28,0.4745,0.4727,0.9323
1419798.86,9410659.69,-103.76,0.4710,0.4703,0.9310
1419838.54,9410734.81,-145.47,0.5063,0.5172,0.9491
1420046.29,9410847.61,-131.53,6.6928,5.5169,1.6158
1419982.63,9410752.88,-134.38,0.7165,0.6212,1.0218
1420089.85,9410860.89,-131.17,2.6821,2.1616,1.2359
1419849.92,9410626.09,-98.50,0.4815,0.4824,0.9405
1419867.37,9410628.84,-136.15,0.5049,0.4969,0.9516
1419813.21,9410643.06,-93.83,0.4706,0.4718,0.9319
1419860.39,9410655.40,-132.27,0.5132,0.4877,0.9503
1419861.03,9410685.73,-137.25,0.4973,0.4884,0.9441
1420050.42,9410773.51,-133.77,2.1040,1.2635,1.1551
1419857.00,9410637.52,-136.60,0.5013,0.4912,0.9481
1419845.44,9410639.97,-136.93,0.4981,0.4883,0.9466
1419844.53,9410639.34,-136.97,0.4956,0.4883,0.9452
1419901.55,9410699.01,-134.04,1.4224,0.9525,1.1556
1419899.60,9410708.60,-134.44,0.6695,0.5884,0.9803
1419847.97,9410655.24,-137.00,0.4964,0.4858,0.9446
1419922.09,9410689.85,-133.30,0.8760,0.5918,1.0071
1419847.02,9410692.34,-127.71,0.6198,0.6672,1.0042
1419869.72,9410699.09,-133.76,0.5364,0.5215,0.9558
1419840.79,9410647.52,-131.77,0.4889,0.4833,0.9409
1419855.36,9410672.51,-130.91,0.5025,0.4879,0.9453
1419859.63,9410656.65,-132.45,0.5021,0.4864,0.9465
1419858.29,9410652.00,-136.76,0.4976,0.4880,0.9458
1419841.09,9410670.48,-135.49,0.4906,0.4837,0.9411
1419898.35,9410707.38,-134.53,0.5413,0.5170,0.9609
1419854.39,9410651.38,-136.83,0.4970,0.4874,0.9455
1419846.24,9410634.61,-136.98,0.4973,0.4902,0.9465
1419876.70,9410691.09,-136.75,0.5078,0.4948,0.9494
1419835.82,9410660.89,-133.52,0.4870,0.4814,0.9393
1419879.13,9410692.86,-134.56,0.5475,0.5151,0.9580
1419858.15,9410641.73,-136.56,0.4993,0.4902,0.9471
1419866.99,9410668.56,-136.73,0.4999,0.4886,0.9463
1419898.41,9410727.61,-131.06,1.1201,1.0480,1.0660
1419853.38,9410658.31,-136.95,0.4934,0.4857,0.9428
1420127.48,9410819.32,-115.86,3.3994,1.9995,1.2300
1419824.31,9410652.77,-116.10,0.4780,0.4754,0.9353
1419831.98,9410657.17,-123.17,0.4806,0.4771,0.9361
1419842.59,9410673.56,-137.42,0.4942,0.4866,0.9434
1419841.89,9410674.72,-137.57,0.4931,0.4861,0.9426
1419874.50,9410687.69,-136.75,0.5015,0.4908,0.9472
1419969.53,9410841.79,-127.25,0.7662,0.8425,1.0433
1419902.52,9410684.85,-136.15,0.5255,0.5033,0.9604
1420035.16,9410662.61,-123.99,6.6098,0.8765,1.5887
1420002.12,9410657.65,-124.51,3.4899,0.6443,1.2910
1419879.49,9410660.04,-136.20,0.5189,0.4937,0.9552
1419911.40,9410707.19,-132.30,0.5945,0.5415,0.9724
1419915.39,9410639.53,-123.23,0.6484,0.5073,0.9787
1419903.33,9410636.68,-125.86,1.3159,0.5089,1.1183
1419871.44,9410628.38,-134.86,0.5229,0.4987,0.9601
1419868.50,9410624.55,-136.44,0.5668,0.5059,0.9849
1419868.73,9410623.98,-136.17,0.5110,0.4998,0.9557
1419849.98,9410676.66,-137.27,0.4937,0.4865,0.9437
1419844.94,9410671.65,-133.06,0.4876,0.4818,0.9397
1419852.67,9410679.64,-137.40,0.5047,0.4977,0.9542
1419848.66,9410679.86,-137.39,0.4915,0.4850,0.9415
1419903.08,9410634.79,-131.48,1.2515,0.5146,1.1421
1419837.91,9410675.52,-125.03,0.4811,0.4778,0.9364
1419872.88,9410625.99,-134.58,0.5103,0.4993,0.9553
1419887.59,9410633.14,-133.19,0.5410,0.5010,0.9641
1419861.60,9410688.78,-137.13,0.5010,0.4927,0.9468
1420002.49,9410774.88,-133.12,5.5872,3.9853,1.7841
1419886.47,9410652.09,-135.88,0.5106,0.4962,0.9547
1420030.47,9410765.59,-130.24,1.8280,1.1548,1.1225
1419896.10,9410639.95,-135.34,0.5198,0.5028,0.9613
1419874.11,9410648.98,-136.19,0.5159,0.4933,0.9567
1419917.51,9410643.06,-131.19,0.6164,0.5103,0.9808
1419885.69,9410645.46,-135.85,0.5131,0.4974,0.9561
1419998.32,9410646.30,-127.96,0.8265,0.5631,1.0403
1419859.43,9410685.72,-137.09,0.4940,0.4862,0.9426
1419896.76,9410638.51,-128.63,0.5173,0.5008,0.9601
1420000.89,9410658.77,-129.72,0.8542,0.5664,1.0426
1419897.68,9410654.43,-135.56,0.5200,0.5002,0.9598
1420077.67,9410698.24,-113.54,2.1511,0.7763,1.1336
1419870.01,9410638.52,-133.94,0.5068,0.4932,0.9519
1419966.50,9410713.27,-134.42,0.6941,0.5754,1.0083
1419897.62,9410633.12,-130.30,0.5492,0.5039,0.9669
1419870.55,9410662.99,-136.39,0.7641,0.5397,1.0863
1419862.75,9410634.17,-136.28,0.5042,0.4937,0.9511
1420071.53,9410677.49,-114.22,4.1415,0.8556,1.2096
1419869.08,9410689.63,-132.51,0.5026,0.4926,0.9471
1419984.24,9410775.78,-209.44,1.6018,1.3008,1.4895
1419893.57,9410712.59,-145.37,0.6668,0.6177,1.0028
1419865.49,9410692.87,-130.70,0.4993,0.4919,0.9454
1419857.08,9410655.64,-139.70,0.4999,0.4886,0.9475
1419870.63,9410659.40,-156.00,0.5235,0.5010,0.9625
1419873.88,9410701.79,-113.95,0.5035,0.4973,0.9443
1419843.53,9410673.31,-100.84,0.4738,0.4717,0.9330
1419853.33,9410673.51,-131.23,0.5705,0.5409,1.0052
1419873.36,9410630.97,-128.56,0.5079,0.4949,0.9530
1419875.59,9410628.39,-125.44,0.5103,0.4957,0.9540
1419882.27,9410634.29,-135.75,0.5148,0.4996,0.9576
1419900.58,9410740.75,-124.39,0.8857,0.9610,1.0151
1419931.06,9410774.00,-127.04,0.7118,0.7443,0.9977
1420047.19,9410619.10,-106.59,2.4947,0.6499,1.1102
1420084.59,9410626.66,-116.46,4.4157,0.6875,1.2450
1420088.45,9410865.24,-130.15,1.5508,1.3742,1.1844
1420028.14,9410817.30,-129.35,6.8531,6.1907,1.9272
1420082.51,9410871.22,-123.63,1.1057,1.0542,1.1647
1420038.82,9410806.72,-133.65,3.1661,2.5945,1.3184
1419876.02,9410661.38,-136.30,0.5060,0.4939,0.9528
1419901.48,9410686.56,-135.92,0.5170,0.5009,0.9584
1420003.30,9410603.79,-157.86,0.6408,0.5951,1.0559
1420104.12,9410913.27,-126.36,1.7012,1.7055,1.2311
1419971.65,9410694.26,-150.17,0.7064,0.5658,1.0167
1419896.25,9410687.31,-136.08,0.5139,0.4985,0.9557
1420026.72,9410648.39,-120.06,5.8468,0.6198,1.4886
1419986.33,9410640.00,-131.58,0.6306,0.5563,1.0239
1419875.47,9410644.32,-136.11,0.5044,0.4942,0.9513
1419979.32,9410619.61,-120.95,0.7816,0.5590,1.0262
1420106.21,9410672.02,-106.43,4.4084,0.8046,1.2031
1420080.85,9410611.34,-103.28,2.7686,0.7258,1.1487
1419919.08,9410692.31,-135.30,0.7094,0.5705,1.0036
1419886.40,9410642.82,-135.76,0.5134,0.4982,0.9572
1419971.59,9410623.24,-123.33,0.8419,0.5543,1.0266
1419988.05,9410613.44,-118.45,1.3237,0.6024,1.0608
1419915.61,9410636.04,-125.73,0.5572,0.5095,0.9734
1419897.52,9410643.50,-133.96,0.5963,0.5023,0.9869
1420025.95,9410629.07,-122.27,1.4844,0.5971,1.0950
1420024.67,9410632.54,-121.83,1.5947,0.5922,1.0980
1419922.54,9410635.66,-103.71,0.5998,0.5077,0.9723
1420088.12,9410942.17,-123.66,1.7119,1.9160,1.2267
1420018.02,9410654.72,-126.26,5.6670,0.6848,1.6577
1419922.23,9410746.37,-131.67,0.5892,0.5877,0.9807
1419897.41,9410643.27,-128.32,0.5763,0.4999,0.9752
1419901.90,9410638.13,-126.23,0.5306,0.5023,0.9643
1419880.61,9410634.16,-135.87,0.5115,0.4990,0.9566
1419895.62,9410676.19,-136.05,0.5134,0.4977,0.9561
1419878.38,9410652.78,-136.23,0.5060,0.4933,0.9522
1419891.94,9410659.15,-136.21,0.5852,0.5037,0.9875
1419897.12,9410673.15,-135.89,0.5173,0.4989,0.9581
1419892.10,9410635.50,-135.59,0.5268,0.5028,0.9641
1419979.77,9410643.86,-133.30,0.6331,0.5508,1.0187
1419884.05,9410662.81,-136.08,0.5324,0.4976,0.9650
1419873.22,9410652.31,-134.04,0.5017,0.4908,0.9497
1419876.84,9410679.96,-143.91,0.5098,0.4968,0.9536
1419858.05,9410685.70,-137.03,0.4947,0.4883,0.9443
1419955.93,9410721.07,-134.95,0.6128,0.5587,0.9978
1419876.22,9410692.78,-136.64,0.5056,0.4964,0.9506
1419901.72,9410654.05,-146.35,0.5380,0.5073,0.9695
1419897.81,9410633.44,-129.89,0.5564,0.5044,0.9719
1419937.14,9410702.19,-130.89,0.6154,0.5435,0.9854
1419862.18,9410691.89,-135.37,0.4950,0.4883,0.9439
1420024.13,9410624.10,-116.13,4.5041,0.7258,1.3034
1419875.85,9410641.13,-131.68,0.5039,0.4933,0.9520
1419900.13,9410698.57,-133.99,0.5253,0.5071,0.9597
1419867.94,9410652.15,-131.49,0.4985,0.4882,0.9479
1420012.91,9410875.52,-132.93,1.2908,1.5473,1.1300
1419904.48,9410637.18,-124.91,0.6282,0.5043,0.9826
1419891.82,9410674.13,-136.10,0.5125,0.4973,0.9549
1419889.44,9410694.18,-136.37,0.5108,0.4988,0.9546
1419875.44,9410690.49,-136.82,0.5017,0.4925,0.9488
1419929.19,9410708.28,-134.17,0.6814,0.6040,1.0129
1419895.64,9410680.77,-136.06,0.5149,0.4988,0.9573
1419894.40,9410688.53,-148.28,0.5222,0.5054,0.9608
1419884.91,9410673.06,-131.50,0.5060,0.4925,0.9521
1419895.85,9410677.09,-130.17,0.5115,0.4960,0.9561
1419895.43,9410707.76,-136.50,0.5159,0.5045,0.9573
1419930.63,9410709.80,-133.26,0.5738,0.5384,0.9819
1420121.81,9410946.54,-125.34,4.2760,4.6772,1.4146
1419964.01,9410812.04,-134.50,0.7292,0.8264,1.0366
1420036.94,9410682.65,-129.44,0.9377,0.6044,1.0781
1420041.46,9410631.43,-100.87,0.8529,0.6002,1.0761
1419898.50,9410642.75,-125.39,0.5133,0.4992,0.9594
1419909.93,9410643.86,-129.39,0.5252,0.5056,0.9663
1419914.14,9410637.89,-87.13,0.5184,0.5002,0.9634
1419915.72,9410679.19,-135.53,0.5784,0.5178,0.9873
1419941.59,9410641.61,-133.94,0.5674,0.5255,0.9890
1419872.93,9410643.10,-90.94,0.4858,0.4815,0.9434
1419871.03,9410642.85,-90.03,0.4848,0.4809,0.9427
1419891.45,9410649.68,-114.03,0.5586,0.4919,0.9821
1419927.78,9410686.71,-135.70,1.0191,0.6542,1.1795
1420033.76,9410673.11,-127.40,4.5975,0.7652,1.5779
1420167.17,9411026.85,-126.61,2.1626,2.5789,1.3905
1420052.90,9410749.34,-127.68,1.0477,0.7328,1.0966
1419909.55,9410812.32,-124.52,1.9346,5.8329,1.8298
1419907.03,9410800.72,-123.40,1.6199,4.6893,1.6265
1419883.03,9410730.36,-123.49,0.9058,2.4461,1.6003
1419896.58,9410735.07,-120.65,0.9041,1.6836,1.2192
1419898.82,9410742.96,-119.50,1.1875,2.4422,1.3809
1419898.79,9410730.53,-119.11,0.8922,1.4940,1.1696
1419894.10,9410749.11,-116.94,0.9132,2.1109,1.2113
1419904.46,9410768.11,-117.69,1.1717,2.6792,1.2616
1419924.07,9410807.08,-117.93,2.0159,4.5874,1.4458
1419923.94,9410828.71,-118.69,2.3411,6.1369,1.6133
1419954.18,9410854.26,-126.55,21.7940,45.8212,10.1295
1419897.85,9410758.72,-111.05,1.0656,2.5649,1.1797
1420862.08,9410961.40,-96.15,778.3640,237.9138,10.6859
1420162.74,9410683.73,-96.24,59.2015,5.6881,2.8924
1419482.53,9410474.87,-130.65,1.0408,0.8929,1.2320
1419795.92,9410664.42,-145.79,0.4957,0.4889,0.9410
1419682.74,9410665.11,-113.01,0.7367,0.5153,0.9769
1419810.45,9410616.02,-141.71,0.5110,0.5017,0.9492
1419707.18,9410544.05,-133.55,1.1709,0.9576,1.0345
1419575.78,9410688.21,-119.75,1.0007,0.6087,1.0764
1419816.38,9410651.02,-140.60,0.5004,0.4869,0.9418
1419797.46,9410666.30,-143.45,0.5024,0.4875,0.9421
1419814.89,9410622.49,-141.12,0.5072,0.4969,0.9471
1419819.50,9410633.44,-141.36,0.5062,0.4929,0.9461
1419823.57,9410636.38,-141.29,0.5041,0.4912,0.9446
1419808.36,9410631.44,-141.08,0.5129,0.4952,0.9485
1419804.33,9410620.86,-136.99,0.5076,0.4968,0.9462
1419806.68,9410656.32,-140.51,0.5634,0.4884,0.9680
1419812.22,9410657.85,-140.26,0.4993,0.4858,0.9409
1419591.50,9410685.14,-128.94,2.4539,0.6221,1.1141
1419808.25,9410629.87,-138.90,0.5052,0.4926,0.9447
1419777.94,9410614.34,-139.63,0.5513,0.5172,0.9600
1419717.56,9410627.48,-125.15,1.0049,0.5464,0.9829
1419818.00,9410651.88,-144.78,0.5027,0.4889,0.9430
1419809.14,9410655.26,-140.32,0.4996,0.4860,0.9409
1419807.44,9410653.27,-140.41,0.5026,0.4864,0.9420
1419627.67,9410713.18,-128.69,0.9538,0.5893,1.0343
1419811.13,9410645.15,-140.81,0.5043,0.4884,0.9437
1419835.01,9410656.90,-116.81,0.4900,0.4783,0.9356
1419687.94,9410665.26,-107.43,0.6592,0.5108,0.9711
1419834.28,9410660.93,-96.75,0.4841,0.4735,0.9321
1419780.26,9410664.73,-125.37,0.5106,0.4814,0.9389
1419735.55,9410625.08,-132.95,0.7063,0.5223,0.9686
1419823.24,9410651.56,-134.65,0.4976,0.4844,0.9399
1419815.70,9410646.55,-140.91,0.5392,0.4934,0.9654
